"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:EducationalInstitution dbo:Broadcaster)" 52241 1 52240 1.83209114545946e-10 0 189964 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Building)" 52241 708 51533 9.18403435807846e-05 0 189736 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:College)" 52241 81 52160 1.20203562692378e-06 0 189183 -0.999998797964373 0.0398242404259048 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Language)" 52241 1 52240 1.83209114545946e-10 0 189624 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Library)" 52241 708 51533 9.18403435807846e-05 0 189676 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:MilitaryUnit)" 52241 1 52240 1.83209114545946e-10 0 189336 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:MusicalArtist)" 52241 1 52240 1.83209114545946e-10 0 190212 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:OfficeHolder)" 52241 6 52235 6.59552767956484e-09 0 190032 -0.999999993404472 0.0122025033079987 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Organisation)" 52241 52229 12 0.978567396051387 0 190223 -0.0214326039486133 0.983825825069999 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Place)" 52241 709 51532 9.20999747536788e-05 0 189840 -0.999907900025246 0.120348185908739 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:PopulatedPlace)" 52241 1 52240 1.83209114545946e-10 0 190500 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:School)" 52241 29000 23241 0.168229422283907 0 189832 -0.831770577716093 0.5 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Scientist)" 52241 3 52238 1.64888191989121e-09 0 189960 -0.999999998351118 0.00963452479081024 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:SoccerClub)" 52241 37 52204 2.50813289248697e-07 0 190272 -0.999999749186711 0.0271386486726959 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Sport)" 52241 2 52239 7.32836458183783e-10 0 190044 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:SportsTeam)" 52241 33 52208 1.99514729737338e-07 0 190888 -0.99999980048527 0.0256916298355948 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:University)" 52241 22125 30116 0.0941122774287324 0 190388 -0.905887722571268 0.5 37 1932917
"SubClassOf(dbo:EducationalInstitution dbo:Work)" 52241 2 52239 7.32836458183783e-10 0 190435 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:CollegeOrUniversity)" 52241 22405 29836 0.0966374386644289 0 190656 -0.903362561335571 0.5 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:CreativeWork)" 52241 2 52239 7.32836458183783e-10 0 190956 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:EducationalOrganization)" 52241 52241 0 1 1 1516 1 0.993917540743844 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:Language)" 52241 1 52240 1.83209114545946e-10 0 189784 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:Library)" 52241 708 51533 9.18403435807846e-05 0 190248 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:MusicGroup)" 52241 2 52239 7.32836458183783e-10 0 190872 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:Organization)" 52241 52229 12 0.978567396051387 0 190788 -0.0214326039486133 0.983825825069999 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:Place)" 52241 709 51532 9.20999747536788e-05 0 190772 -0.999907900025246 0.120348185908739 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:School)" 52241 29000 23241 0.168229422283907 0 190792 -0.831770577716093 0.5 37 1932917
"SubClassOf(dbo:EducationalInstitution schema:SportsTeam)" 52241 33 52208 1.99514729737338e-07 0 190797 -0.99999980048527 0.0256916298355948 37 1932917
"SubClassOf(dbo:EducationalInstitution gml:_Feature)" 52241 28324 23917 0.159737318209777 0 191088 -0.840262681790223 0.5 37 1932917
"SubClassOf(dbo:EducationalInstitution owl:Thing)" 52241 52230 11 0.979479745779264 0 190752 -0.0205202542207359 0.984418723589675 37 1932917
"SubClassOf(dbo:EducationalInstitution skos:Concept)" 52241 1713 50528 0.000537747689577706 0 190571 -0.999462252310422 0.191030669418457 37 1932917
"SubClassOf(dbo:EducationalInstitution foaf:Person)" 52241 15 52226 4.12220483303471e-08 0 190596 -0.999999958777952 0.0178376167778352 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Activity)" 52241 2 52239 7.32836458183783e-10 0 190140 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Agent)" 52241 52230 11 0.979479745779264 0 186500 -0.0205202542207359 0.984418723589675 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:ArchitecturalStructure)" 52241 708 51533 9.18403435807846e-05 0 186651 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Artist)" 52241 3 52238 1.64888191989121e-09 0 187052 -0.999999998351118 0.00963452479081024 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Band)" 52241 1 52240 1.83209114545946e-10 0 187300 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Broadcaster)" 52241 1 52240 1.83209114545946e-10 0 186760 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Building)" 52241 708 51533 9.18403435807846e-05 0 187403 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:College)" 52241 81 52160 1.20203562692378e-06 0 187064 -0.999998797964373 0.0398242404259048 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:EducationalInstitution)" 52241 52241 0 1 1 1452 1 0.993917540743844 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Language)" 52241 1 52240 1.83209114545946e-10 0 187172 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Library)" 52241 708 51533 9.18403435807846e-05 0 186519 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:MilitaryUnit)" 52241 1 52240 1.83209114545946e-10 0 186872 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:MusicalArtist)" 52241 1 52240 1.83209114545946e-10 0 187348 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:OfficeHolder)" 52241 6 52235 6.59552767956484e-09 0 187959 -0.999999993404472 0.0122025033079987 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Organisation)" 52241 52229 12 0.978567396051387 0 187580 -0.0214326039486133 0.983825825069999 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Place)" 52241 709 51532 9.20999747536788e-05 0 187236 -0.999907900025246 0.120348185908739 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:PopulatedPlace)" 52241 1 52240 1.83209114545946e-10 0 187984 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:School)" 52241 29000 23241 0.168229422283907 0 187771 -0.831770577716093 0.5 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Scientist)" 52241 3 52238 1.64888191989121e-09 0 188016 -0.999999998351118 0.00963452479081024 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:SoccerClub)" 52241 37 52204 2.50813289248697e-07 0 188024 -0.999999749186711 0.0271386486726959 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Sport)" 52241 2 52239 7.32836458183783e-10 0 187576 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:SportsTeam)" 52241 33 52208 1.99514729737338e-07 0 188415 -0.99999980048527 0.0256916298355948 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:University)" 52241 22125 30116 0.0941122774287324 0 187740 -0.905887722571268 0.5 37 1932917
"SubClassOf(schema:EducationalOrganization dbo:Work)" 52241 2 52239 7.32836458183783e-10 0 188628 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(schema:EducationalOrganization schema:CollegeOrUniversity)" 52241 22405 29836 0.0966374386644289 0 188064 -0.903362561335571 0.5 37 1932917
"SubClassOf(schema:EducationalOrganization schema:CreativeWork)" 52241 2 52239 7.32836458183783e-10 0 188591 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(schema:EducationalOrganization schema:Language)" 52241 1 52240 1.83209114545946e-10 0 188064 -0.999999999816791 0.00745465825209238 37 1932917
"SubClassOf(schema:EducationalOrganization schema:Library)" 52241 708 51533 9.18403435807846e-05 0 188148 -0.999908159656419 0.1202598404825 37 1932917
"SubClassOf(schema:EducationalOrganization schema:MusicGroup)" 52241 2 52239 7.32836458183783e-10 0 188780 -0.999999999267164 0.00861294453418052 37 1932917
"SubClassOf(schema:EducationalOrganization schema:Organization)" 52241 52229 12 0.978567396051387 0 188447 -0.0214326039486133 0.983825825069999 37 1932917
"SubClassOf(schema:EducationalOrganization schema:Place)" 52241 709 51532 9.20999747536788e-05 0 188328 -0.999907900025246 0.120348185908739 37 1932917
"SubClassOf(schema:EducationalOrganization schema:School)" 52241 29000 23241 0.168229422283907 0 188624 -0.831770577716093 0.5 37 1932917
"SubClassOf(schema:EducationalOrganization schema:SportsTeam)" 52241 33 52208 1.99514729737338e-07 0 188980 -0.99999980048527 0.0256916298355948 37 1932917
"SubClassOf(schema:EducationalOrganization gml:_Feature)" 52241 28324 23917 0.159737318209777 0 188671 -0.840262681790223 0.5 37 1932917
"SubClassOf(schema:EducationalOrganization owl:Thing)" 52241 52230 11 0.979479745779264 0 189016 -0.0205202542207359 0.984418723589675 37 1932917
"SubClassOf(schema:EducationalOrganization skos:Concept)" 52241 1713 50528 0.000537747689577706 0 188832 -0.999462252310422 0.191030669418457 37 1932917
"SubClassOf(schema:EducationalOrganization foaf:Person)" 52241 15 52226 4.12220483303471e-08 0 189240 -0.999999958777952 0.0178376167778352 37 1932917
"SubClassOf(dbo:OrganisationMember dbo:Agent)" 253901 253901 0 1 1 15569 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember dbo:Person)" 253901 253901 0 1 1 6116 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember dbo:SportsTeamMember)" 253901 253901 0 1 1 6053 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember schema:Person)" 253901 253901 0 1 1 6044 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember gml:_Feature)" 253901 2 253899 3.10242942447303e-11 0 194916 -0.999999999968976 0.00389758517388173 8 2031208
"SubClassOf(dbo:OrganisationMember owl:Thing)" 253901 253901 0 1 1 6277 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember skos:Concept)" 253901 4 253897 1.24096954934316e-10 0 196336 -0.999999999875903 0.00477569686380965 8 2031208
"SubClassOf(dbo:OrganisationMember foaf:Person)" 253901 253901 0 1 1 6160 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember dbo:Agent)" 253901 253901 0 1 1 12921 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember dbo:OrganisationMember)" 253901 253901 0 1 1 5976 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember dbo:Person)" 253901 253901 0 1 1 6089 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember schema:Person)" 253901 253901 0 1 1 5984 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember gml:_Feature)" 253901 2 253899 3.10242942447303e-11 0 192020 -0.999999999968976 0.00389758517388173 8 2031208
"SubClassOf(dbo:SportsTeamMember owl:Thing)" 253901 253901 0 1 1 6213 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeamMember skos:Concept)" 253901 4 253897 1.24096954934316e-10 0 192440 -0.999999999875903 0.00477569686380965 8 2031208
"SubClassOf(dbo:SportsTeamMember foaf:Person)" 253901 253901 0 1 1 6188 1 0.997245611632811 8 2031208
"SubClassOf(dbo:SportsTeam dbo:Agent)" 52156 52134 22 0.970957874521821 0 190228 -0.0290421254781787 0.978753314006395 58 3025048
"SubClassOf(dbo:SportsTeam dbo:AmericanFootballTeam)" 52156 3 52153 1.65426072840091e-09 0 189268 -0.999999998345739 0.00964241006898287 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Automobile)" 52156 1 52155 1.83806747600102e-10 0 189211 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:BasketballTeam)" 52156 857 51299 0.000135005795438237 0 189444 -0.999864994204562 0.132957693195762 58 3025048
"SubClassOf(dbo:SportsTeam dbo:BodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 189732 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:CanadianFootballTeam)" 52156 19 52137 6.6354238215105e-08 0 189488 -0.999999933645762 0.0198611214983466 58 3025048
"SubClassOf(dbo:SportsTeam dbo:CollegeCoach)" 52156 1 52155 1.83806747600102e-10 0 189424 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Company)" 52156 1 52155 1.83806747600102e-10 0 190212 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Country)" 52156 1 52155 1.83806747600102e-10 0 189592 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:CyclingTeam)" 52156 222 51934 9.05877279200329e-06 0 189747 -0.999990941227208 0.0662308171672312 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Device)" 52156 1 52155 1.83806747600102e-10 0 189880 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:EducationalInstitution)" 52156 33 52123 2.00165568453592e-07 0 190152 -0.999999799834432 0.0257128140453514 58 3025048
"SubClassOf(dbo:SportsTeam dbo:HockeyTeam)" 52156 988 51168 0.000179437953068295 0 189688 -0.999820562046932 0.143215397765273 58 3025048
"SubClassOf(dbo:SportsTeam dbo:InformationAppliance)" 52156 1 52155 1.83806747600102e-10 0 189916 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:MeanOfTransportation)" 52156 1 52155 1.83806747600102e-10 0 190416 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:MilitaryUnit)" 52156 2 52154 7.35226990400406e-10 0 190176 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:NaturalPlace)" 52156 2 52154 7.35226990400406e-10 0 190123 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Organisation)" 52156 52135 21 0.971625462810718 0 189872 -0.0283745371892823 0.979205207398764 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Place)" 52156 14 52142 3.60261231957537e-08 0 190500 -0.999999963973877 0.0173146929038874 58 3025048
"SubClassOf(dbo:SportsTeam dbo:PoliticalParty)" 52156 1 52155 1.83806747600102e-10 0 189824 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:PopulatedPlace)" 52156 11 52145 2.22406167926792e-08 0 191008 -0.999999977759383 0.015594065152497 58 3025048
"SubClassOf(dbo:SportsTeam dbo:ProgrammingLanguage)" 52156 1 52155 1.83806747600102e-10 0 189844 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:RecordLabel)" 52156 2 52154 7.35226990400406e-10 0 190184 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:River)" 52156 2 52154 7.35226990400406e-10 0 190336 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:RugbyClub)" 52156 1848 50308 0.000627916299268394 0 190059 -0.999372083700732 0.198993703790492 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Settlement)" 52156 1 52155 1.83806747600102e-10 0 190524 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam dbo:SoccerClub)" 52156 46929 5227 0.563659092790594 0 190456 -0.436340907209406 0.655550000330026 58 3025048
"SubClassOf(dbo:SportsTeam dbo:SpeedwayTeam)" 52156 78 52078 1.11828087923094e-06 0 190108 -0.999998881719121 0.0391171895881276 58 3025048
"SubClassOf(dbo:SportsTeam dbo:Stream)" 52156 2 52154 7.35226990400406e-10 0 190608 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam dbo:University)" 52156 23 52133 9.7233774365435e-08 0 190192 -0.999999902766226 0.0216894442317618 58 3025048
"SubClassOf(dbo:SportsTeam schema:BodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 190588 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam schema:CollegeOrUniversity)" 52156 24 52132 1.05872692390818e-07 0 190052 -0.999999894127308 0.022123610025376 58 3025048
"SubClassOf(dbo:SportsTeam schema:Country)" 52156 1 52155 1.83806747600102e-10 0 190356 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam schema:EducationalOrganization)" 52156 33 52123 2.00165568453592e-07 0 190984 -0.999999799834432 0.0257128140453514 58 3025048
"SubClassOf(dbo:SportsTeam schema:Organization)" 52156 52135 21 0.971625462810718 0 190347 -0.0283745371892823 0.979205207398764 58 3025048
"SubClassOf(dbo:SportsTeam schema:Place)" 52156 14 52142 3.60261231957537e-08 0 191168 -0.999999963973877 0.0173146929038874 58 3025048
"SubClassOf(dbo:SportsTeam schema:Product)" 52156 1 52155 1.83806747600102e-10 0 190624 -0.999999999816193 0.0074607528950736 58 3025048
"SubClassOf(dbo:SportsTeam schema:RiverBodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 190476 -0.999999999264773 0.0086199901787629 58 3025048
"SubClassOf(dbo:SportsTeam schema:SportsTeam)" 52156 52156 0 1 1 1400 1 0.993912571356914 58 3025048
"SubClassOf(dbo:SportsTeam gml:_Feature)" 52156 1322 50834 0.000321287725220665 0 190316 -0.999678712274779 0.166832717386956 58 3025048
"SubClassOf(dbo:SportsTeam owl:Thing)" 52156 52155 1 0.993807574679407 0 190752 -0.00619242532059283 0.992539247104926 58 3025048
"SubClassOf(dbo:SportsTeam skos:Concept)" 52156 1225 50931 0.000275863051212411 0 190528 -0.999724136948788 0.160290594392644 58 3025048
"SubClassOf(dbo:SportsTeam foaf:Person)" 52156 10 52146 1.83806749820548e-08 0 190988 -0.999999981619325 0.0149777386373436 58 3025048
"SubClassOf(schema:SportsTeam dbo:Agent)" 52156 52134 22 0.970957874521821 0 192204 -0.0290421254781787 0.978753314006395 43 2242708
"SubClassOf(schema:SportsTeam dbo:AmericanFootballTeam)" 52156 3 52153 1.65426072840091e-09 0 190788 -0.999999998345739 0.00964241006898287 43 2242708
"SubClassOf(schema:SportsTeam dbo:Automobile)" 52156 1 52155 1.83806747600102e-10 0 187067 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:BasketballTeam)" 52156 857 51299 0.000135005795438237 0 186292 -0.999864994204562 0.132957693195762 43 2242708
"SubClassOf(schema:SportsTeam dbo:BodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 186576 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:CanadianFootballTeam)" 52156 19 52137 6.6354238215105e-08 0 186315 -0.999999933645762 0.0198611214983466 43 2242708
"SubClassOf(schema:SportsTeam dbo:CollegeCoach)" 52156 1 52155 1.83806747600102e-10 0 186288 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:Company)" 52156 1 52155 1.83806747600102e-10 0 187224 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:Country)" 52156 1 52155 1.83806747600102e-10 0 186503 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:CyclingTeam)" 52156 222 51934 9.05877279200329e-06 0 186520 -0.999990941227208 0.0662308171672312 43 2242708
"SubClassOf(schema:SportsTeam dbo:Device)" 52156 1 52155 1.83806747600102e-10 0 186928 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:EducationalInstitution)" 52156 33 52123 2.00165568453592e-07 0 187315 -0.999999799834432 0.0257128140453514 43 2242708
"SubClassOf(schema:SportsTeam dbo:HockeyTeam)" 52156 988 51168 0.000179437953068295 0 186852 -0.999820562046932 0.143215397765273 43 2242708
"SubClassOf(schema:SportsTeam dbo:InformationAppliance)" 52156 1 52155 1.83806747600102e-10 0 186884 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:MeanOfTransportation)" 52156 1 52155 1.83806747600102e-10 0 187855 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:MilitaryUnit)" 52156 2 52154 7.35226990400406e-10 0 187212 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:NaturalPlace)" 52156 2 52154 7.35226990400406e-10 0 187300 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:Organisation)" 52156 52135 21 0.971625462810718 0 187472 -0.0283745371892823 0.979205207398764 43 2242708
"SubClassOf(schema:SportsTeam dbo:Place)" 52156 14 52142 3.60261231957537e-08 0 187987 -0.999999963973877 0.0173146929038874 43 2242708
"SubClassOf(schema:SportsTeam dbo:PoliticalParty)" 52156 1 52155 1.83806747600102e-10 0 187288 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:PopulatedPlace)" 52156 11 52145 2.22406167926792e-08 0 188168 -0.999999977759383 0.015594065152497 43 2242708
"SubClassOf(schema:SportsTeam dbo:ProgrammingLanguage)" 52156 1 52155 1.83806747600102e-10 0 187095 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:RecordLabel)" 52156 2 52154 7.35226990400406e-10 0 187528 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:River)" 52156 2 52154 7.35226990400406e-10 0 187528 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:RugbyClub)" 52156 1848 50308 0.000627916299268394 0 187440 -0.999372083700732 0.198993703790492 43 2242708
"SubClassOf(schema:SportsTeam dbo:Settlement)" 52156 1 52155 1.83806747600102e-10 0 187807 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam dbo:SoccerClub)" 52156 46929 5227 0.563659092790594 0 188044 -0.436340907209406 0.655550000330026 43 2242708
"SubClassOf(schema:SportsTeam dbo:SpeedwayTeam)" 52156 78 52078 1.11828087923094e-06 0 187612 -0.999998881719121 0.0391171895881276 43 2242708
"SubClassOf(schema:SportsTeam dbo:SportsTeam)" 52156 52156 0 1 1 1356 1 0.993912571356914 43 2242708
"SubClassOf(schema:SportsTeam dbo:Stream)" 52156 2 52154 7.35226990400406e-10 0 187852 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam dbo:University)" 52156 23 52133 9.7233774365435e-08 0 188015 -0.999999902766226 0.0216894442317618 43 2242708
"SubClassOf(schema:SportsTeam schema:BodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 188072 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam schema:CollegeOrUniversity)" 52156 24 52132 1.05872692390818e-07 0 187805 -0.999999894127308 0.022123610025376 43 2242708
"SubClassOf(schema:SportsTeam schema:Country)" 52156 1 52155 1.83806747600102e-10 0 187820 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam schema:EducationalOrganization)" 52156 33 52123 2.00165568453592e-07 0 188603 -0.999999799834432 0.0257128140453514 43 2242708
"SubClassOf(schema:SportsTeam schema:Organization)" 52156 52135 21 0.971625462810718 0 188452 -0.0283745371892823 0.979205207398764 43 2242708
"SubClassOf(schema:SportsTeam schema:Place)" 52156 14 52142 3.60261231957537e-08 0 188680 -0.999999963973877 0.0173146929038874 43 2242708
"SubClassOf(schema:SportsTeam schema:Product)" 52156 1 52155 1.83806747600102e-10 0 188600 -0.999999999816193 0.0074607528950736 43 2242708
"SubClassOf(schema:SportsTeam schema:RiverBodyOfWater)" 52156 2 52154 7.35226990400406e-10 0 188471 -0.999999999264773 0.0086199901787629 43 2242708
"SubClassOf(schema:SportsTeam gml:_Feature)" 52156 1322 50834 0.000321287725220665 0 188388 -0.999678712274779 0.166832717386956 43 2242708
"SubClassOf(schema:SportsTeam owl:Thing)" 52156 52155 1 0.993807574679407 0 188588 -0.00619242532059283 0.992539247104926 43 2242708
"SubClassOf(schema:SportsTeam skos:Concept)" 52156 1225 50931 0.000275863051212411 0 188236 -0.999724136948788 0.160290594392644 43 2242708
"SubClassOf(schema:SportsTeam foaf:Person)" 52156 10 52146 1.83806749820548e-08 0 188463 -0.999999981619325 0.0149777386373436 43 2242708
"SubClassOf(dbo:Building dbo:Agent)" 67620 708 66912 5.48148323175068e-05 0 192324 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building dbo:ArchitecturalStructure)" 67620 67620 0 1 1 1741 1 0.994655739879439 37 2501940
"SubClassOf(dbo:Building dbo:Broadcaster)" 67620 1 67619 1.09350195565128e-10 0 190511 -0.99999999989065 0.00654937728746055 37 2501940
"SubClassOf(dbo:Building dbo:Castle)" 67620 816 66804 7.28141527742698e-05 0 190008 -0.999927185847226 0.113177778882162 37 2501940
"SubClassOf(dbo:Building dbo:EducationalInstitution)" 67620 708 66912 5.48148323175068e-05 0 191080 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building dbo:HistoricBuilding)" 67620 5072 62548 0.00281702240460546 0 188720 -0.997182977595395 0.295691220336648 37 2501940
"SubClassOf(dbo:Building dbo:Hospital)" 67620 2328 65292 0.000592808427750335 0 187168 -0.99940719157225 0.195975046182378 37 2501940
"SubClassOf(dbo:Building dbo:Hotel)" 67620 1045 66575 0.000119420307446716 0 187183 -0.999880579692553 0.128734453201403 37 2501940
"SubClassOf(dbo:Building dbo:Library)" 67620 708 66912 5.48148323175068e-05 0 187324 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building dbo:Lighthouse)" 67620 1471 66149 0.000236644495343552 0 187340 -0.999763355504656 0.153943389004233 37 2501940
"SubClassOf(dbo:Building dbo:MilitaryStructure)" 67620 3320 64300 0.00120602914680867 0 187904 -0.998793970853191 0.236367805571113 37 2501940
"SubClassOf(dbo:Building dbo:Museum)" 67620 3957 63663 0.00171365758484698 0 187747 -0.998286342415153 0.259346575305685 37 2501940
"SubClassOf(dbo:Building dbo:Organisation)" 67620 708 66912 5.48148323175068e-05 0 188508 -0.999945185167682 0.10513751719615 37 2501940
"SubClassOf(dbo:Building dbo:Place)" 67620 67618 2 0.992308886841333 0 189920 -0.00769111315866722 0.992433523911031 37 2501940
"SubClassOf(dbo:Building dbo:Prison)" 67620 740 66880 5.98819748247603e-05 0 189284 -0.999940118025175 0.107575887473311 37 2501940
